,Time,SNUADC/PLETH
4147671,8296.28,43.0841
4147672,8296.282000000001,43.0841
4147673,8296.284,43.0841
4147674,8296.286,43.4791
4147675,8296.288,43.4791
4147676,8296.29,43.4791
4147677,8296.292000000001,43.4791
4147678,8296.294,43.8741
4147679,8296.296,43.8741
4147680,8296.298,43.8741
4147681,8296.300000000001,43.8741
4147682,8296.302,44.269
4147683,8296.304,44.269
4147684,8296.306,44.269
4147685,8296.308,44.664
4147686,8296.310000000001,44.664
4147687,8296.312,44.664
4147688,8296.314,44.664
4147689,8296.316,44.664
4147690,8296.318000000001,44.664
4147691,8296.32,44.664
4147692,8296.322,44.664
4147693,8296.324,44.664
4147694,8296.326000000001,44.269
4147695,8296.328,44.664
4147696,8296.33,44.664
4147697,8296.332,44.664
4147698,8296.334,44.664
4147699,8296.336000000001,44.664
4147700,8296.338,44.664
4147701,8296.34,44.664
4147702,8296.342,44.664
4147703,8296.344000000001,44.269
4147704,8296.346,44.269
4147705,8296.348,44.269
4147706,8296.35,43.8741
4147707,8296.352,43.8741
4147708,8296.354000000001,43.8741
4147709,8296.356,43.8741
4147710,8296.358,43.8741
4147711,8296.36,43.4791
4147712,8296.362000000001,43.4791
4147713,8296.364,43.4791
4147714,8296.366,43.0841
4147715,8296.368,43.0841
4147716,8296.37,43.0841
4147717,8296.372000000001,43.0841
4147718,8296.374,42.6891
4147719,8296.376,42.6891
4147720,8296.378,42.6891
4147721,8296.380000000001,43.0841
4147722,8296.382,42.6891
4147723,8296.384,42.6891
4147724,8296.386,42.6891
4147725,8296.388,42.2941
4147726,8296.390000000001,42.2941
4147727,8296.392,42.2941
4147728,8296.394,42.2941
4147729,8296.396,41.8992
4147730,8296.398000000001,42.2941
4147731,8296.4,41.8992
4147732,8296.402,41.8992
4147733,8296.404,41.5042
4147734,8296.406,41.8992
4147735,8296.408000000001,42.2941
4147736,8296.41,41.5042
4147737,8296.412,41.5042
4147738,8296.414,41.5042
4147739,8296.416000000001,41.5042
4147740,8296.418,41.5042
4147741,8296.42,41.1092
4147742,8296.422,41.1092
4147743,8296.424,41.5042
4147744,8296.426000000001,41.5042
4147745,8296.428,41.5042
4147746,8296.43,41.1092
4147747,8296.432,41.1092
4147748,8296.434000000001,41.1092
4147749,8296.436,41.1092
4147750,8296.438,41.1092
4147751,8296.44,40.7142
4147752,8296.442000000001,41.1092
4147753,8296.444,40.7142
4147754,8296.446,41.1092
4147755,8296.448,40.7142
4147756,8296.45,41.1092
4147757,8296.452000000001,40.7142
4147758,8296.454,40.7142
4147759,8296.456,40.7142
4147760,8296.458,40.7142
4147761,8296.460000000001,40.7142
4147762,8296.462,40.7142
4147763,8296.464,40.7142
4147764,8296.466,40.7142
4147765,8296.468,40.3192
4147766,8296.470000000001,40.7142
4147767,8296.472,40.7142
4147768,8296.474,40.3192
4147769,8296.476,40.3192
4147770,8296.478000000001,40.3192
4147771,8296.48,39.9242
4147772,8296.482,39.9242
4147773,8296.484,39.9242
4147774,8296.486,39.9242
4147775,8296.488000000001,39.9242
4147776,8296.49,39.9242
4147777,8296.492,39.9242
4147778,8296.494,39.9242
4147779,8296.496000000001,39.9242
4147780,8296.498,39.5293
4147781,8296.5,39.9242
4147782,8296.502,39.9242
4147783,8296.504,39.9242
4147784,8296.506000000001,39.9242
4147785,8296.508,39.9242
4147786,8296.51,39.9242
4147787,8296.512,39.9242
4147788,8296.514000000001,39.9242
4147789,8296.516,39.5293
4147790,8296.518,39.9242
4147791,8296.52,39.9242
4147792,8296.522,39.9242
4147793,8296.524000000001,39.9242
4147794,8296.526,39.9242
4147795,8296.528,39.9242
4147796,8296.53,39.9242
4147797,8296.532000000001,39.9242
4147798,8296.534,39.5293
4147799,8296.536,39.9242
4147800,8296.538,39.9242
4147801,8296.54,39.9242
4147802,8296.542000000001,39.9242
4147803,8296.544,39.9242
4147804,8296.546,39.9242
4147805,8296.548,39.9242
4147806,8296.550000000001,39.5293
4147807,8296.552,39.9242
4147808,8296.554,39.9242
4147809,8296.556,39.9242
4147810,8296.558,39.9242
4147811,8296.560000000001,39.9242
4147812,8296.562,39.5293
4147813,8296.564,39.9242
4147814,8296.566,39.9242
4147815,8296.568000000001,39.9242
4147816,8296.57,39.9242
4147817,8296.572,39.9242
4147818,8296.574,39.9242
4147819,8296.576000000001,39.5293
4147820,8296.578,39.9242
4147821,8296.58,39.9242
4147822,8296.582,39.9242
4147823,8296.584,39.5293
4147824,8296.586000000001,39.9242
4147825,8296.588,39.9242
4147826,8296.59,39.9242
4147827,8296.592,39.5293
4147828,8296.594000000001,39.9242
4147829,8296.596,39.9242
4147830,8296.598,39.9242
4147831,8296.6,39.9242
4147832,8296.602,39.9242
4147833,8296.604000000001,39.9242
4147834,8296.606,39.5293
4147835,8296.608,39.9242
4147836,8296.61,39.5293
4147837,8296.612000000001,39.9242
4147838,8296.614,39.5293
4147839,8296.616,39.9242
4147840,8296.618,39.9242
4147841,8296.62,39.9242
4147842,8296.622000000001,39.9242
4147843,8296.624,39.9242
4147844,8296.626,39.9242
4147845,8296.628,39.9242
4147846,8296.630000000001,39.5293
4147847,8296.632,39.9242
4147848,8296.634,39.9242
4147849,8296.636,39.9242
4147850,8296.638,39.9242
4147851,8296.640000000001,39.9242
4147852,8296.642,39.9242
4147853,8296.644,39.9242
4147854,8296.646,39.9242
4147855,8296.648000000001,39.9242
4147856,8296.65,39.5293
4147857,8296.652,39.9242
4147858,8296.654,39.9242
4147859,8296.656,39.9242
4147860,8296.658000000001,39.5293
4147861,8296.66,39.5293
4147862,8296.662,39.9242
4147863,8296.664,39.9242
4147864,8296.666000000001,39.9242
4147865,8296.668,39.9242
4147866,8296.67,39.9242
4147867,8296.672,39.9242
4147868,8296.674,39.9242
4147869,8296.676000000001,39.9242
4147870,8296.678,39.9242
4147871,8296.68,39.5293
4147872,8296.682,39.5293
4147873,8296.684000000001,39.5293
4147874,8296.686,39.5293
4147875,8296.688,39.5293
4147876,8296.69,39.5293
4147877,8296.692000000001,39.5293
4147878,8296.694,39.5293
4147879,8296.696,39.5293
4147880,8296.698,39.5293
4147881,8296.7,39.5293
4147882,8296.702000000001,39.5293
4147883,8296.704,39.1343
4147884,8296.706,39.1343
4147885,8296.708,39.5293
4147886,8296.710000000001,39.5293
4147887,8296.712,39.1343
4147888,8296.714,39.1343
4147889,8296.716,39.5293
4147890,8296.718,39.5293
4147891,8296.720000000001,39.5293
4147892,8296.722,39.5293
4147893,8296.724,39.5293
4147894,8296.726,39.5293
4147895,8296.728000000001,39.1343
4147896,8296.73,39.1343
4147897,8296.732,39.5293
4147898,8296.734,39.1343
4147899,8296.736,39.5293
4147900,8296.738000000001,39.1343
4147901,8296.74,39.5293
4147902,8296.742,39.5293
4147903,8296.744,39.5293
4147904,8296.746000000001,39.1343
4147905,8296.748,39.5293
4147906,8296.75,39.5293
4147907,8296.752,39.5293
4147908,8296.754,39.1343
4147909,8296.756000000001,39.5293
4147910,8296.758,39.5293
4147911,8296.76,39.5293
4147912,8296.762,39.5293
4147913,8296.764000000001,39.5293
4147914,8296.766,39.5293
4147915,8296.768,39.5293
4147916,8296.77,39.5293
4147917,8296.772,39.5293
4147918,8296.774000000001,39.5293
4147919,8296.776,39.5293
4147920,8296.778,39.5293
4147921,8296.78,39.5293
4147922,8296.782000000001,39.5293
4147923,8296.784,39.5293
4147924,8296.786,39.1343
4147925,8296.788,39.5293
4147926,8296.79,39.1343
4147927,8296.792000000001,39.5293
4147928,8296.794,39.5293
4147929,8296.796,39.5293
4147930,8296.798,39.5293
4147931,8296.800000000001,39.1343
4147932,8296.802,39.5293
4147933,8296.804,39.5293
4147934,8296.806,39.5293
4147935,8296.808,39.5293
4147936,8296.810000000001,39.5293
4147937,8296.812,39.5293
4147938,8296.814,39.5293
4147939,8296.816,39.1343
4147940,8296.818000000001,39.1343
4147941,8296.82,39.1343
4147942,8296.822,39.1343
4147943,8296.824,39.1343
4147944,8296.826000000001,39.1343
4147945,8296.828,39.1343
4147946,8296.83,39.1343
4147947,8296.832,39.1343
4147948,8296.834,39.1343
4147949,8296.836000000001,39.1343
4147950,8296.838,39.1343
4147951,8296.84,39.1343
4147952,8296.842,39.1343
4147953,8296.844000000001,39.1343
4147954,8296.846,38.7393
4147955,8296.848,38.7393
4147956,8296.85,39.1343
4147957,8296.852,39.1343
4147958,8296.854000000001,39.1343
4147959,8296.856,39.1343
4147960,8296.858,39.1343
4147961,8296.86,39.1343
4147962,8296.862000000001,38.7393
4147963,8296.864,39.1343
4147964,8296.866,38.7393
4147965,8296.868,39.1343
4147966,8296.87,39.1343
4147967,8296.872000000001,39.1343
4147968,8296.874,39.1343
4147969,8296.876,39.1343
4147970,8296.878,39.1343
4147971,8296.880000000001,39.1343
4147972,8296.882,39.1343
4147973,8296.884,39.1343
4147974,8296.886,39.1343
4147975,8296.888,39.1343
4147976,8296.890000000001,39.1343
4147977,8296.892,39.1343
4147978,8296.894,38.7393
4147979,8296.896,39.1343
4147980,8296.898000000001,39.1343
4147981,8296.9,39.1343
4147982,8296.902,39.1343
4147983,8296.904,39.1343
4147984,8296.906,39.5293
4147985,8296.908000000001,39.5293
4147986,8296.91,39.1343
4147987,8296.912,39.5293
4147988,8296.914,39.5293
4147989,8296.916000000001,39.5293
4147990,8296.918,39.5293
4147991,8296.92,39.5293
4147992,8296.922,39.9242
4147993,8296.924,39.5293
4147994,8296.926000000001,39.5293
4147995,8296.928,39.5293
4147996,8296.93,39.5293
4147997,8296.932,39.9242
4147998,8296.934000000001,39.5293
4147999,8296.936,39.9242
4148000,8296.938,39.9242
4148001,8296.94,39.9242
4148002,8296.942000000001,39.9242
4148003,8296.944,39.5293
4148004,8296.946,39.9242
4148005,8296.948,39.9242
4148006,8296.95,39.9242
4148007,8296.952000000001,39.9242
4148008,8296.954,39.9242
4148009,8296.956,39.9242
4148010,8296.958,39.5293
4148011,8296.960000000001,39.9242
4148012,8296.962,39.9242
4148013,8296.964,39.9242
4148014,8296.966,39.5293
4148015,8296.968,39.5293
4148016,8296.970000000001,39.9242
4148017,8296.972,39.9242
4148018,8296.974,39.5293
4148019,8296.976,39.9242
4148020,8296.978000000001,39.9242
4148021,8296.98,39.9242
4148022,8296.982,39.9242
4148023,8296.984,39.9242
4148024,8296.986,39.9242
4148025,8296.988000000001,39.9242
4148026,8296.99,39.9242
4148027,8296.992,39.9242
4148028,8296.994,39.9242
4148029,8296.996000000001,39.9242
4148030,8296.998,39.9242
4148031,8297.0,39.9242
4148032,8297.002,39.5293
4148033,8297.004,39.9242
4148034,8297.006000000001,39.9242
4148035,8297.008,39.9242
4148036,8297.01,39.9242
4148037,8297.012,39.9242
4148038,8297.014000000001,39.9242
4148039,8297.016,39.5293
4148040,8297.018,39.9242
4148041,8297.02,39.9242
4148042,8297.022,39.9242
4148043,8297.024000000001,39.9242
4148044,8297.026,39.9242
4148045,8297.028,39.9242
4148046,8297.03,39.5293
4148047,8297.032000000001,39.9242
4148048,8297.034,39.9242
4148049,8297.036,39.9242
4148050,8297.038,39.5293
4148051,8297.04,39.9242
4148052,8297.042000000001,39.9242
4148053,8297.044,39.9242
4148054,8297.046,39.9242
4148055,8297.048,39.9242
4148056,8297.050000000001,40.3192
4148057,8297.052,40.3192
4148058,8297.054,39.9242
4148059,8297.056,40.3192
4148060,8297.058,40.3192
4148061,8297.060000000001,40.7142
4148062,8297.062,40.7142
4148063,8297.064,40.7142
4148064,8297.066,40.7142
4148065,8297.068000000001,40.3192
4148066,8297.07,41.1092
4148067,8297.072,41.1092
4148068,8297.074,41.1092
4148069,8297.076000000001,41.1092
4148070,8297.078,41.5042
4148071,8297.08,41.5042
4148072,8297.082,41.8992
4148073,8297.084,41.8992
4148074,8297.086000000001,41.5042
4148075,8297.088,41.8992
4148076,8297.09,42.2941
4148077,8297.092,42.2941
4148078,8297.094000000001,42.6891
4148079,8297.096,42.2941
4148080,8297.098,43.0841
4148081,8297.1,42.6891
4148082,8297.102,43.0841
4148083,8297.104000000001,43.0841
4148084,8297.106,43.0841
4148085,8297.108,43.0841
4148086,8297.11,43.4791
4148087,8297.112000000001,43.4791
4148088,8297.114,43.8741
4148089,8297.116,43.8741
4148090,8297.118,43.8741
4148091,8297.12,43.8741
4148092,8297.122000000001,44.269
4148093,8297.124,43.8741
4148094,8297.126,44.269
4148095,8297.128,44.269
4148096,8297.130000000001,44.269
4148097,8297.132,44.269
4148098,8297.134,44.664
4148099,8297.136,44.664
4148100,8297.138,44.269
4148101,8297.140000000001,44.664
4148102,8297.142,45.059
4148103,8297.144,45.059
4148104,8297.146,45.059
4148105,8297.148000000001,44.664
4148106,8297.15,44.664
4148107,8297.152,45.059
4148108,8297.154,45.059
4148109,8297.156,44.664
4148110,8297.158000000001,45.059
4148111,8297.16,45.059
4148112,8297.162,45.059
4148113,8297.164,45.059
4148114,8297.166000000001,45.059
4148115,8297.168,45.059
4148116,8297.17,45.059
4148117,8297.172,45.059
4148118,8297.174,44.664
4148119,8297.176000000001,44.664
4148120,8297.178,44.664
4148121,8297.18,44.664
4148122,8297.182,44.269
4148123,8297.184000000001,44.664
4148124,8297.186,44.269
4148125,8297.188,44.269
4148126,8297.19,43.8741
4148127,8297.192000000001,43.8741
4148128,8297.194,43.8741
4148129,8297.196,43.8741
4148130,8297.198,43.4791
4148131,8297.2,43.8741
4148132,8297.202000000001,43.4791
4148133,8297.204,43.4791
4148134,8297.206,43.4791
4148135,8297.208,43.4791
4148136,8297.210000000001,43.0841
4148137,8297.212,43.0841
4148138,8297.214,43.0841
4148139,8297.216,43.0841
4148140,8297.218,42.6891
4148141,8297.220000000001,42.6891
4148142,8297.222,42.2941
4148143,8297.224,42.2941
4148144,8297.226,42.2941
4148145,8297.228000000001,42.2941
4148146,8297.23,41.8992
4148147,8297.232,41.8992
4148148,8297.234,41.8992
4148149,8297.236,41.8992
4148150,8297.238000000001,41.8992
4148151,8297.24,41.8992
4148152,8297.242,41.8992
4148153,8297.244,41.8992
4148154,8297.246000000001,41.5042
4148155,8297.248,41.5042
4148156,8297.25,41.5042
4148157,8297.252,41.5042
4148158,8297.254,41.5042
4148159,8297.256000000001,41.5042
4148160,8297.258,41.5042
4148161,8297.26,41.5042
4148162,8297.262,41.1092
4148163,8297.264000000001,41.1092
4148164,8297.266,41.1092
4148165,8297.268,41.1092
4148166,8297.27,41.1092
4148167,8297.272,41.1092
4148168,8297.274000000001,41.1092
4148169,8297.276,41.1092
4148170,8297.278,40.7142
4148171,8297.28,41.1092
4148172,8297.282000000001,40.7142
4148173,8297.284,40.7142
4148174,8297.286,40.7142
4148175,8297.288,41.1092
4148176,8297.29,40.7142
4148177,8297.292000000001,40.7142
4148178,8297.294,40.7142
4148179,8297.296,40.7142
4148180,8297.298,40.7142
4148181,8297.300000000001,40.7142
4148182,8297.302,40.7142
4148183,8297.304,40.7142
4148184,8297.306,40.7142
4148185,8297.308,40.7142
4148186,8297.310000000001,40.7142
4148187,8297.312,40.7142
4148188,8297.314,40.7142
4148189,8297.316,40.7142
4148190,8297.318000000001,40.3192
4148191,8297.32,40.7142
4148192,8297.322,40.3192
4148193,8297.324,40.3192
4148194,8297.326000000001,40.3192
4148195,8297.328,40.3192
4148196,8297.33,40.3192
4148197,8297.332,39.9242
4148198,8297.334,39.9242
4148199,8297.336000000001,39.9242
4148200,8297.338,39.9242
4148201,8297.34,39.9242
4148202,8297.342,39.9242
4148203,8297.344000000001,39.9242
4148204,8297.346,39.9242
4148205,8297.348,39.5293
4148206,8297.35,39.5293
4148207,8297.352,39.9242
4148208,8297.354000000001,39.9242
4148209,8297.356,39.9242
4148210,8297.358,39.9242
4148211,8297.36,39.9242
4148212,8297.362000000001,39.9242
4148213,8297.364,39.9242
4148214,8297.366,39.9242
4148215,8297.368,39.9242
4148216,8297.37,39.9242
4148217,8297.372000000001,39.5293
4148218,8297.374,39.5293
4148219,8297.376,39.9242
4148220,8297.378,39.9242
4148221,8297.380000000001,39.9242
4148222,8297.382,39.5293
4148223,8297.384,39.9242
4148224,8297.386,39.9242
4148225,8297.388,39.9242
4148226,8297.390000000001,39.9242
4148227,8297.392,39.9242
4148228,8297.394,39.5293
4148229,8297.396,39.5293
4148230,8297.398000000001,39.9242
4148231,8297.4,39.9242
4148232,8297.402,39.9242
4148233,8297.404,39.9242
4148234,8297.406,39.9242
4148235,8297.408000000001,39.5293
4148236,8297.41,39.9242
4148237,8297.412,39.9242
4148238,8297.414,39.9242
4148239,8297.416000000001,39.9242
4148240,8297.418,39.9242
4148241,8297.42,39.9242
4148242,8297.422,39.9242
4148243,8297.424,39.9242
4148244,8297.426000000001,39.9242
4148245,8297.428,39.9242
4148246,8297.43,39.9242
4148247,8297.432,39.9242
4148248,8297.434000000001,39.9242
4148249,8297.436,40.3192
4148250,8297.438,40.3192
4148251,8297.44,40.3192
4148252,8297.442000000001,40.3192
4148253,8297.444,40.3192
4148254,8297.446,40.3192
4148255,8297.448,40.3192
4148256,8297.45,39.9242
4148257,8297.452000000001,39.9242
4148258,8297.454,39.9242
4148259,8297.456,39.9242
4148260,8297.458,39.9242
4148261,8297.460000000001,39.9242
4148262,8297.462,39.9242
4148263,8297.464,39.9242
4148264,8297.466,39.9242
4148265,8297.468,39.9242
4148266,8297.470000000001,39.9242
4148267,8297.472,39.9242
4148268,8297.474,39.9242
4148269,8297.476,39.9242
4148270,8297.478000000001,39.5293
4148271,8297.48,39.9242
4148272,8297.482,39.9242
4148273,8297.484,39.9242
4148274,8297.486,39.5293
4148275,8297.488000000001,39.5293
4148276,8297.49,39.9242
4148277,8297.492,39.9242
4148278,8297.494,39.5293
4148279,8297.496000000001,39.9242
4148280,8297.498,39.9242
4148281,8297.5,39.9242
4148282,8297.502,39.9242
4148283,8297.504,39.9242
4148284,8297.506000000001,39.9242
4148285,8297.508,39.9242
4148286,8297.51,39.9242
4148287,8297.512,39.5293
4148288,8297.514000000001,39.5293
4148289,8297.516,39.5293
4148290,8297.518,39.5293
4148291,8297.52,39.5293
4148292,8297.522,39.5293
4148293,8297.524000000001,39.5293
4148294,8297.526,39.5293
4148295,8297.528,39.1343
4148296,8297.53,39.1343
4148297,8297.532000000001,39.1343
4148298,8297.534,39.1343
4148299,8297.536,39.1343
4148300,8297.538,39.1343
4148301,8297.54,39.1343
4148302,8297.542000000001,39.1343
4148303,8297.544,39.1343
4148304,8297.546,39.1343
4148305,8297.548,39.1343
4148306,8297.550000000001,38.7393
4148307,8297.552,38.7393
4148308,8297.554,38.7393
4148309,8297.556,38.7393
4148310,8297.558,38.7393
4148311,8297.560000000001,38.7393
4148312,8297.562,38.7393
4148313,8297.564,38.7393
4148314,8297.566,38.7393
4148315,8297.568000000001,38.7393
4148316,8297.57,38.7393
4148317,8297.572,38.7393
4148318,8297.574,38.7393
4148319,8297.576000000001,38.3443
4148320,8297.578,38.7393
4148321,8297.58,38.7393
4148322,8297.582,38.3443
4148323,8297.584,38.7393
4148324,8297.586000000001,38.7393
4148325,8297.588,38.7393
4148326,8297.59,38.7393
4148327,8297.592,38.3443
4148328,8297.594000000001,38.7393
4148329,8297.596,38.7393
4148330,8297.598,38.3443
4148331,8297.6,38.7393
4148332,8297.602,38.7393
4148333,8297.604000000001,38.7393
4148334,8297.606,38.7393
4148335,8297.608,38.7393
4148336,8297.61,38.7393
4148337,8297.612000000001,38.7393
4148338,8297.614,38.7393
4148339,8297.616,38.7393
4148340,8297.618,38.3443
4148341,8297.62,38.3443
4148342,8297.622000000001,38.3443
4148343,8297.624,38.3443
4148344,8297.626,38.3443
4148345,8297.628,38.3443
4148346,8297.630000000001,38.3443
4148347,8297.632,38.3443
4148348,8297.634,37.9493
4148349,8297.636,38.3443
4148350,8297.638,38.3443
4148351,8297.640000000001,38.3443
4148352,8297.642,38.3443
4148353,8297.644,38.3443
4148354,8297.646,37.9493
4148355,8297.648000000001,38.3443
4148356,8297.65,37.9493
4148357,8297.652,38.3443
4148358,8297.654,38.3443
4148359,8297.656,38.3443
4148360,8297.658000000001,38.3443
4148361,8297.66,38.3443
4148362,8297.662,38.3443
4148363,8297.664,38.3443
4148364,8297.666000000001,37.9493
4148365,8297.668,37.9493
4148366,8297.67,38.3443
4148367,8297.672,38.3443
4148368,8297.674,38.3443
4148369,8297.676000000001,38.3443
4148370,8297.678,37.9493
4148371,8297.68,38.3443
4148372,8297.682,38.3443
4148373,8297.684000000001,38.3443
4148374,8297.686,38.3443
4148375,8297.688,38.3443
4148376,8297.69,38.3443
4148377,8297.692000000001,38.3443
4148378,8297.694,38.3443
4148379,8297.696,38.3443
4148380,8297.698,38.7393
4148381,8297.7,38.7393
4148382,8297.702000000001,38.3443
4148383,8297.704,38.7393
4148384,8297.706,38.7393
4148385,8297.708,38.7393
4148386,8297.710000000001,38.7393
4148387,8297.712,38.7393
4148388,8297.714,38.7393
4148389,8297.716,38.3443
4148390,8297.718,38.3443
4148391,8297.720000000001,38.7393
4148392,8297.722,38.7393
4148393,8297.724,38.7393
4148394,8297.726,38.7393
4148395,8297.728000000001,38.7393
4148396,8297.73,38.3443
4148397,8297.732,38.7393
4148398,8297.734,38.7393
4148399,8297.736,38.7393
4148400,8297.738000000001,38.7393
4148401,8297.74,38.7393
4148402,8297.742,38.7393
4148403,8297.744,38.7393
4148404,8297.746000000001,38.7393
4148405,8297.748,38.7393
4148406,8297.75,38.7393
4148407,8297.752,38.7393
4148408,8297.754,38.7393
4148409,8297.756000000001,38.7393
4148410,8297.758,38.7393
4148411,8297.76,38.7393
4148412,8297.762,38.3443
4148413,8297.764000000001,38.3443
4148414,8297.766,38.7393
4148415,8297.768,38.7393
4148416,8297.77,38.7393
4148417,8297.772,38.7393
4148418,8297.774000000001,38.7393
4148419,8297.776,38.3443
4148420,8297.778,38.7393
4148421,8297.78,38.3443
4148422,8297.782000000001,38.3443
4148423,8297.784,38.7393
4148424,8297.786,38.3443
4148425,8297.788,38.3443
4148426,8297.79,38.7393
4148427,8297.792000000001,38.7393
4148428,8297.794,38.7393
4148429,8297.796,38.7393
4148430,8297.798,38.7393
4148431,8297.800000000001,38.7393
4148432,8297.802,38.7393
4148433,8297.804,38.3443
4148434,8297.806,38.3443
4148435,8297.808,38.3443
4148436,8297.810000000001,38.7393
4148437,8297.812,38.7393
4148438,8297.814,38.7393
4148439,8297.816,38.7393
4148440,8297.818000000001,38.7393
4148441,8297.82,38.7393
4148442,8297.822,38.7393
4148443,8297.824,38.7393
4148444,8297.826000000001,38.7393
4148445,8297.828,38.7393
4148446,8297.83,38.7393
4148447,8297.832,38.7393
4148448,8297.834,38.3443
4148449,8297.836000000001,38.7393
4148450,8297.838,38.7393
4148451,8297.84,38.7393
4148452,8297.842,38.7393
4148453,8297.844000000001,38.3443
4148454,8297.846,38.7393
4148455,8297.848,38.3443
4148456,8297.85,38.3443
4148457,8297.852,38.7393
4148458,8297.854000000001,38.7393
4148459,8297.856,38.7393
4148460,8297.858,38.7393
4148461,8297.86,38.7393
4148462,8297.862000000001,38.7393
4148463,8297.864,38.7393
4148464,8297.866,39.1343
4148465,8297.868,39.1343
4148466,8297.87,39.1343
4148467,8297.872000000001,39.1343
4148468,8297.874,39.1343
4148469,8297.876,39.1343
4148470,8297.878,39.1343
4148471,8297.880000000001,39.1343
4148472,8297.882,39.1343
4148473,8297.884,39.1343
4148474,8297.886,39.1343
4148475,8297.888,39.1343
4148476,8297.890000000001,39.1343
4148477,8297.892,39.5293
4148478,8297.894,39.9242
4148479,8297.896,39.5293
4148480,8297.898000000001,39.5293
4148481,8297.9,39.9242
4148482,8297.902,39.9242
4148483,8297.904,39.5293
4148484,8297.906,39.9242
4148485,8297.908000000001,39.9242
4148486,8297.91,39.9242
4148487,8297.912,40.3192
4148488,8297.914,40.3192
4148489,8297.916000000001,40.3192
4148490,8297.918,40.3192
4148491,8297.92,40.3192
4148492,8297.922,40.7142
4148493,8297.924,40.7142
4148494,8297.926000000001,40.7142
4148495,8297.928,41.1092
4148496,8297.93,41.1092
4148497,8297.932,41.1092
4148498,8297.934000000001,41.1092
4148499,8297.936,41.5042
4148500,8297.938,41.5042
4148501,8297.94,41.5042
4148502,8297.942000000001,41.5042
4148503,8297.944,41.8992
4148504,8297.946,41.8992
4148505,8297.948,41.8992
4148506,8297.95,42.2941
4148507,8297.952000000001,42.2941
4148508,8297.954,42.2941
4148509,8297.956,42.6891
4148510,8297.958,42.6891
4148511,8297.960000000001,42.6891
4148512,8297.962,42.6891
4148513,8297.964,43.0841
4148514,8297.966,43.0841
4148515,8297.968,43.0841
4148516,8297.970000000001,43.4791
4148517,8297.972,43.4791
4148518,8297.974,43.4791
4148519,8297.976,43.8741
4148520,8297.978000000001,43.4791
4148521,8297.98,43.4791
4148522,8297.982,43.8741
4148523,8297.984,43.8741
4148524,8297.986,43.8741
4148525,8297.988000000001,44.269
4148526,8297.99,44.269
4148527,8297.992,43.8741
4148528,8297.994,43.8741
4148529,8297.996000000001,43.8741
4148530,8297.998,43.8741
4148531,8298.0,43.8741
4148532,8298.002,44.269
4148533,8298.004,44.269
4148534,8298.006000000001,44.269
4148535,8298.008,44.269
4148536,8298.01,43.8741
4148537,8298.012,43.8741
4148538,8298.014000000001,43.8741
4148539,8298.016,43.8741
4148540,8298.018,43.4791
4148541,8298.02,43.4791
4148542,8298.022,43.8741
4148543,8298.024000000001,43.4791
4148544,8298.026,43.4791
4148545,8298.028,43.4791
4148546,8298.03,43.0841
4148547,8298.032000000001,43.0841
4148548,8298.034,43.0841
4148549,8298.036,43.0841
4148550,8298.038,43.0841
4148551,8298.04,43.0841
4148552,8298.042000000001,42.6891
4148553,8298.044,42.6891
4148554,8298.046,42.6891
4148555,8298.048,42.6891
4148556,8298.050000000001,42.2941
4148557,8298.052,42.2941
4148558,8298.054,42.2941
4148559,8298.056,42.2941
4148560,8298.058,41.8992
4148561,8298.060000000001,42.2941
4148562,8298.062,41.8992
4148563,8298.064,41.8992
4148564,8298.066,41.8992
4148565,8298.068000000001,41.8992
4148566,8298.07,41.5042
4148567,8298.072,41.5042
4148568,8298.074,41.5042
4148569,8298.076000000001,41.1092
4148570,8298.078,41.1092
4148571,8298.08,41.1092
4148572,8298.082,41.1092
4148573,8298.084,41.1092
4148574,8298.086000000001,41.1092
4148575,8298.088,41.1092
4148576,8298.09,41.1092
4148577,8298.092,40.7142
4148578,8298.094000000001,41.1092
4148579,8298.096,40.7142
4148580,8298.098,41.1092
4148581,8298.1,40.7142
4148582,8298.102,40.7142
4148583,8298.104000000001,40.7142
4148584,8298.106,40.7142
4148585,8298.108,40.7142
4148586,8298.11,40.7142
4148587,8298.112000000001,40.7142
4148588,8298.114,40.3192
4148589,8298.116,40.3192
4148590,8298.118,40.3192
4148591,8298.12,40.3192
4148592,8298.122000000001,40.3192
4148593,8298.124,40.3192
4148594,8298.126,39.9242
4148595,8298.128,39.9242
4148596,8298.130000000001,39.9242
4148597,8298.132,39.9242
4148598,8298.134,39.9242
4148599,8298.136,39.9242
4148600,8298.138,39.9242
4148601,8298.140000000001,39.9242
4148602,8298.142,39.9242
4148603,8298.144,39.9242
4148604,8298.146,39.9242
4148605,8298.148000000001,39.9242
4148606,8298.15,39.5293
4148607,8298.152,39.5293
4148608,8298.154,39.5293
4148609,8298.156,39.5293
4148610,8298.158000000001,39.5293
4148611,8298.16,39.5293
4148612,8298.162,39.5293
4148613,8298.164,39.5293
4148614,8298.166000000001,39.5293
4148615,8298.168,39.1343
4148616,8298.17,39.5293
4148617,8298.172,39.5293
4148618,8298.174,39.5293
4148619,8298.176000000001,39.1343
4148620,8298.178,39.1343
4148621,8298.18,39.1343
4148622,8298.182,39.1343
4148623,8298.184000000001,39.1343
4148624,8298.186,39.1343
4148625,8298.188,39.1343
4148626,8298.19,39.1343
4148627,8298.192000000001,39.1343
